Order ID,Ship Mode,Customer ID,Segment,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Date,Ship Date,Customer Feedback,Coupon Code,Returned,Payment Mode,Delivery Status,Rating,Promo Applied,Complaint
CA-2017-137449,First Class,ME-17725,Consumer,Dallas,Texas,Central,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,21.392,2,0.8,-54.5496,02/20/2020,02/26/2020,Excellent,FREESHIP,Yes,,Lost,,,No
CA-2016-160500,First Class,DM-13015,Consumer,Encinitas,California,West,Office Supplies,Binders,Computer Printout Index Tabs,6.72,5,0.2,2.352,12/20/2019,12/22/2019,,,,UPI,Delayed,4,,Yes
CA-2017-169691,First Class,Dp-13240,Home Office,Maple Grove,Minnesota,Central,Office Supplies,Labels,Avery 490,44.4,3,0,22.2,07/25/2019,08/03/2019,Average,EXTRA5,Yes,Credit Card,Delivered,4,1,No
CA-2017-117947,Second Class,NG-18355,Corporate,New York City,New York,East,Technology,Phones,Grandstream GXP1160 VoIP phone,37.91,1,0,10.9939,05/08/2020,05/16/2020,,SAVE10,No,Cash,Lost,5,1,
CA-2014-113383,First Class,SF-20065,Consumer,Clifton,New Jersey,East,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",254.9,5,0,76.47,03/15/2019,03/18/2019,Average,NEW20,No,Wallet,Lost,2,1,Yes
CA-2015-144267,First Class,NZ-18565,Home Office,San Francisco,California,West,Furniture,Chairs,Hon GuestStacker Chair,544.008,3,0.2,40.8006,02/15/2018,02/20/2018,,NEW20,,Cash,Delivered,1,,
US-2017-154851,Standard Class,BP-11155,Consumer,Lancaster,Pennsylvania,East,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",5.715,5,0.7,-4.7625,11/08/2018,11/09/2018,Bad,EXTRA5,Yes,Cash,,5,,No
CA-2015-114069,Second Class,ND-18370,Consumer,New York City,New York,East,Office Supplies,Paper,Easy-staple paper,9.96,2,0,4.6812,06/08/2019,06/10/2019,Bad,EXTRA5,No,Credit Card,Lost,2,,
US-2015-147739,Standard Class,JD-16150,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,547.136,4,0.2,-68.392,09/21/2019,09/22/2019,Excellent,FREESHIP,Yes,Credit Card,Lost,3,,Yes
CA-2017-138611,Second Class,CK-12595,Consumer,Grove City,Ohio,East,Technology,Phones,PureGear Roll-On Screen Protector,119.94,10,0.4,15.992,03/27/2018,04/01/2018,,,,,Delivered,2,1,Yes
CA-2016-149762,Standard Class,RD-19720,Consumer,Morgan Hill,California,West,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,48.72,3,0,7.308,01/12/2020,01/13/2020,Good,EXTRA5,Yes,,Lost,,,Yes
US-2017-152842,Standard Class,NF-18385,Consumer,Charlotte,North Carolina,South,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",242.352,3,0.2,15.147,05/28/2019,06/05/2019,Bad,EXTRA5,,Wallet,,3,0,No
US-2016-100419,Second Class,CC-12670,Consumer,Chicago,Illinois,Central,Office Supplies,Binders,Cardinal Hold-It CD Pocket,4.788,3,0.8,-7.9002,11/10/2018,11/16/2018,Bad,FREESHIP,No,,Lost,1,1,Yes
CA-2016-159212,Standard Class,KM-16375,Home Office,Salem,Virginia,South,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",21.8,2,0,6.104,09/15/2020,09/19/2020,Good,SAVE10,No,UPI,Lost,3,1,No
US-2016-111528,Same Day,JP-16135,Home Office,Los Angeles,California,West,Office Supplies,Binders,Cardinal Hold-It CD Pocket,6.384,1,0.2,2.1546,04/26/2020,05/04/2020,Good,EXTRA5,No,Wallet,Lost,2,1,No
CA-2017-132178,Second Class,DB-12970,Corporate,Los Angeles,California,West,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",69.52,2,0,19.4656,12/29/2020,01/02/2021,Bad,SAVE10,,Cash,Delayed,3,,No
US-2015-129637,Standard Class,MC-18100,Consumer,Bloomington,Illinois,Central,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",41.552,2,0.6,-19.7372,11/05/2020,11/07/2020,Average,EXTRA5,Yes,Cash,Lost,1,,No
CA-2014-118976,Standard Class,MY-18295,Corporate,Baltimore,Maryland,East,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",20.86,2,0,9.387,11/20/2018,11/27/2018,Good,FREESHIP,No,Wallet,Delivered,4,,No
CA-2015-111514,First Class,SC-20260,Corporate,San Francisco,California,West,Technology,Machines,Lexmark S315 Color Inkjet Printer,239.976,3,0.2,80.9919,06/08/2019,06/09/2019,Good,,,UPI,,3,0,Yes
US-2014-115413,Standard Class,PP-18955,Home Office,Newark,Delaware,East,Office Supplies,Art,Newell 340,8.64,3,0,2.5056,10/30/2018,11/03/2018,Average,EXTRA5,Yes,UPI,Delayed,,0,No
CA-2016-127642,First Class,CP-12340,Corporate,Warwick,Rhode Island,East,Office Supplies,Paper,Easy-staple paper,111.96,2,0,54.8604,03/17/2018,03/21/2018,Average,SAVE10,,Cash,Delivered,1,0,
CA-2015-130365,Standard Class,ZC-21910,Consumer,Aurora,Illinois,Central,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",128.058,3,0.3,-23.7822,12/03/2020,12/07/2020,Bad,,,Credit Card,Delayed,3,,No
US-2017-163790,Second Class,NL-18310,Home Office,Danville,California,West,Office Supplies,Fasteners,"Super Bands, 12/Pack",5.58,3,0,0.1674,11/08/2019,11/10/2019,,EXTRA5,Yes,Credit Card,Lost,5,1,No
US-2016-113985,Standard Class,KD-16495,Corporate,San Jose,California,West,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",14.52,3,0,5.6628,11/08/2019,11/16/2019,Bad,NEW20,No,,Delayed,4,1,Yes
CA-2017-161172,Same Day,SP-20920,Consumer,Columbus,Ohio,East,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,159.984,2,0.2,43.9956,02/17/2020,02/21/2020,Good,,Yes,Credit Card,Delivered,2,1,No
CA-2017-150091,Standard Class,NP-18670,Consumer,Lakewood,New Jersey,East,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",17.9,5,0,8.771,01/19/2020,01/26/2020,Bad,NEW20,Yes,,Delayed,2,0,No
CA-2015-134201,Standard Class,EH-14125,Home Office,Rochester,New York,East,Office Supplies,Art,Faber Castell Col-Erase Pencils,14.67,3,0,6.0147,05/10/2019,05/13/2019,Average,NEW20,Yes,,Delivered,1,0,No
US-2016-125402,Standard Class,DL-12865,Consumer,Long Beach,California,West,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,29.6,2,0,14.8,02/07/2018,02/10/2018,Good,SAVE10,No,UPI,Delivered,1,,Yes
CA-2015-109001,Standard Class,KN-16390,Corporate,Philadelphia,Pennsylvania,East,Technology,Phones,Samsung Convoy 3,466.158,7,0.4,-93.2316,01/16/2018,01/21/2018,Good,,No,UPI,Delayed,4,1,
CA-2016-139269,Standard Class,JB-16045,Home Office,Columbus,Georgia,South,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",1267.65,9,0,152.118,12/27/2019,01/02/2020,Bad,EXTRA5,Yes,UPI,Lost,5,0,Yes
CA-2014-143182,Standard Class,DL-12865,Consumer,Hialeah,Florida,South,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",15.384,1,0.2,4.0383,03/02/2018,03/10/2018,Good,,No,,Delayed,5,,No
US-2015-108966,Standard Class,SO-20335,Consumer,Fort Lauderdale,Florida,South,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,957.5775,5,0.45,-383.031,07/10/2019,07/15/2019,,NEW20,No,Wallet,Delivered,4,0,Yes
US-2014-138247,Standard Class,BF-11170,Home Office,Los Angeles,California,West,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,818.376,3,0.2,51.1485,12/25/2019,12/29/2019,Bad,FREESHIP,,Wallet,Delivered,2,0,Yes
CA-2014-108147,Standard Class,RD-19480,Consumer,Long Beach,New York,East,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1676.88,6,0,83.844,06/08/2019,06/14/2019,Bad,FREESHIP,,Cash,Lost,,,
CA-2017-110443,Standard Class,CK-12205,Consumer,Renton,Washington,West,Office Supplies,Binders,Vinyl Sectional Post Binders,150.8,5,0.2,56.55,09/16/2019,09/21/2019,Average,,,Wallet,Delayed,2,,
CA-2014-121762,Standard Class,ML-17395,Corporate,Seattle,Washington,West,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,238.62,2,0,4.7724,11/28/2018,12/01/2018,Good,EXTRA5,No,Wallet,Lost,5,0,Yes
CA-2014-122609,Standard Class,DP-13000,Consumer,Carrollton,Texas,Central,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,127.984,2,0.2,25.5968,08/10/2020,08/13/2020,Average,,Yes,Credit Card,Delivered,4,,No
CA-2017-109715,Standard Class,AH-10585,Consumer,Chicago,Illinois,Central,Office Supplies,Paper,Xerox 1921,15.984,2,0.2,4.995,02/03/2018,02/10/2018,Bad,SAVE10,Yes,UPI,Delayed,3,,
US-2016-163258,Standard Class,PF-19225,Consumer,Los Angeles,California,West,Office Supplies,Binders,Acco Translucent Poly Ring Binders,11.232,3,0.2,3.9312,08/05/2020,08/07/2020,Bad,EXTRA5,Yes,Wallet,Lost,,1,
CA-2016-168830,Standard Class,ML-17395,Corporate,San Francisco,California,West,Technology,Accessories,NETGEAR AC1750 Dual Band GigabitÂ Smart WiFi Router,479.97,3,0,163.1898,05/19/2019,05/25/2019,Bad,FREESHIP,Yes,Credit Card,Lost,5,1,No
CA-2016-118129,Second Class,CL-12565,Consumer,Reading,Pennsylvania,East,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",303.92,5,0.2,-30.392,11/20/2019,11/28/2019,,,Yes,Cash,Delayed,1,1,
US-2014-166310,First Class,JS-15940,Home Office,Garland,Texas,Central,Furniture,Furnishings,Dana Swing-Arm Lamps,8.544,2,0.6,-7.476,07/25/2018,08/03/2018,Excellent,,,Wallet,Delayed,3,1,Yes
CA-2014-156244,Standard Class,DH-13675,Home Office,Miami,Florida,South,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,5.552,2,0.2,-1.041,08/13/2019,08/17/2019,Excellent,EXTRA5,No,UPI,,3,1,No
CA-2017-136364,Second Class,MH-17455,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,Cisco SPA508G,39.594,1,0.4,-7.2589,05/09/2018,05/18/2018,,EXTRA5,,Cash,Delayed,2,0,
US-2017-132297,Standard Class,DW-13480,Home Office,Louisville,Kentucky,South,Office Supplies,Binders,Binding Machine Supplies,58.34,2,0,28.0032,02/17/2018,02/20/2018,,FREESHIP,No,Cash,Delayed,4,1,No
CA-2017-123981,Standard Class,RW-19630,Corporate,New York City,New York,East,Technology,Phones,Plantronics 81402,65.99,1,0,17.1574,09/30/2018,10/07/2018,Average,SAVE10,Yes,,Delivered,5,0,Yes
CA-2014-146969,Standard Class,AP-10915,Consumer,Los Angeles,California,West,Technology,Machines,Star Micronics TSP800 TSP847IIU Receipt Printer,686.32,2,0.2,223.054,03/15/2020,03/19/2020,Bad,SAVE10,Yes,Credit Card,Delivered,2,1,Yes
CA-2015-120915,Second Class,JJ-15445,Consumer,New York City,New York,East,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",293.52,6,0,76.3152,09/12/2019,09/13/2019,Bad,,,,Delayed,,,No
CA-2016-147417,First Class,CB-12415,Consumer,Columbus,Ohio,East,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,1439.976,4,0.4,191.9968,04/17/2020,04/24/2020,Average,EXTRA5,,Cash,,5,0,Yes
CA-2016-129280,First Class,SM-20905,Consumer,Newark,Ohio,East,Technology,Accessories,LogitechÂ VX Revolution Cordless Laser Mouse for Notebooks (Black),431.976,3,0.2,-75.5958,01/07/2018,01/11/2018,Bad,FREESHIP,Yes,Credit Card,Delayed,5,1,
CA-2014-145317,Standard Class,SM-20320,Home Office,Jacksonville,Florida,South,Technology,Machines,Cisco TelePresence System EX90 Videoconferencing Unit,22638.48,6,0.5,-1811.0784,09/28/2020,10/02/2020,Good,EXTRA5,No,Cash,Lost,5,1,
CA-2017-102925,Second Class,CD-12280,Consumer,New York City,New York,East,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",101.4,5,0,38.532,01/09/2019,01/11/2019,Excellent,NEW20,No,Credit Card,Delivered,2,0,
CA-2016-167556,Standard Class,JM-15250,Consumer,New York City,New York,East,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",29.8,5,0.2,9.3125,11/11/2019,11/18/2019,,NEW20,No,,,3,,Yes
CA-2016-144792,Standard Class,KD-16615,Corporate,Scottsdale,Arizona,West,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,111.888,7,0.2,22.3776,07/14/2020,07/17/2020,,NEW20,Yes,Cash,Lost,5,1,No
CA-2014-123477,Second Class,DW-13195,Corporate,Springfield,Oregon,West,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,64.864,4,0.2,6.4864,01/17/2018,01/21/2018,,EXTRA5,No,UPI,,3,,
CA-2016-133368,Standard Class,AG-10675,Consumer,Concord,North Carolina,South,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,315.776,8,0.2,31.5776,04/12/2018,04/18/2018,Average,EXTRA5,,Credit Card,Delayed,1,0,No
US-2016-123610,Standard Class,VM-21835,Consumer,Mission Viejo,California,West,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,120,6,0,46.8,11/12/2018,11/15/2018,Average,,No,UPI,Delivered,3,1,Yes
CA-2016-142958,Standard Class,RW-19630,Corporate,Torrance,California,West,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1114.272,4,0.2,41.7852,05/13/2020,05/22/2020,Excellent,EXTRA5,Yes,,Delivered,2,,
CA-2015-100146,Standard Class,CB-12535,Corporate,Camarillo,California,West,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",509.9575,5,0.15,41.9965,07/02/2020,07/07/2020,,NEW20,,Cash,Delayed,2,0,
CA-2017-108854,Standard Class,DM-13345,Corporate,San Francisco,California,West,Office Supplies,Paper,Standard Line Â“While You Were OutÂ” Hardbound Telephone Message Book,87.92,4,0,40.4432,04/04/2020,04/12/2020,,EXTRA5,,Wallet,,3,1,No
CA-2016-142398,Standard Class,BP-11290,Consumer,Los Angeles,California,West,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,638.288,7,0.2,-31.9144,11/28/2018,12/05/2018,Excellent,FREESHIP,No,UPI,Delivered,3,,Yes
CA-2014-103702,Standard Class,AF-10885,Consumer,Fairfield,Ohio,East,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",63.924,7,0.7,-46.8776,01/25/2018,02/01/2018,Good,SAVE10,Yes,Cash,Delayed,1,1,Yes
CA-2014-146528,Second Class,VF-21715,Home Office,Los Angeles,California,West,Office Supplies,Supplies,Acme Kleen Earth Office Shears,15.52,4,0,4.5008,12/19/2020,12/27/2020,Excellent,SAVE10,Yes,Cash,Delayed,4,1,
CA-2014-117765,Standard Class,RB-19465,Home Office,Tulsa,Oklahoma,Central,Furniture,Tables,KI Adjustable-Height Table,429.9,5,0,111.774,04/26/2020,05/01/2020,Good,NEW20,Yes,UPI,,3,,No
CA-2017-145219,First Class,RM-19675,Home Office,Los Angeles,California,West,Office Supplies,Binders,Vinyl Sectional Post Binders,90.48,3,0.2,33.93,01/27/2018,01/29/2018,,,,Cash,Lost,5,0,No
CA-2014-132612,Second Class,FO-14305,Consumer,Harrisonburg,Virginia,South,Furniture,Tables,Bevis 44 x 96 Conference Tables,1441.3,7,0,245.021,06/25/2018,07/03/2018,Good,FREESHIP,,,Delivered,5,1,Yes
US-2014-146353,Second Class,JE-15610,Corporate,Concord,New Hampshire,East,Office Supplies,Binders,Avery Metallic Poly Binders,22.92,4,0,11.0016,10/18/2020,10/24/2020,,FREESHIP,No,Wallet,Delivered,2,,
CA-2017-137463,Second Class,KM-16225,Corporate,Sunnyvale,California,West,Office Supplies,Labels,Avery 475,44.4,3,0,22.2,09/27/2020,10/04/2020,Good,FREESHIP,,UPI,Lost,1,,No
US-2014-131982,Second Class,NP-18685,Home Office,Des Moines,Washington,West,Office Supplies,Binders,Catalog Binders with Expanding Posts,107.648,2,0.2,33.64,10/26/2018,10/27/2018,Bad,,,Wallet,Delayed,3,,Yes
CA-2017-129021,Second Class,PO-18850,Consumer,Tallahassee,Florida,South,Technology,Phones,Samsung Galaxy Mega 6.3,4367.896,13,0.2,327.5922,05/17/2020,05/25/2020,,FREESHIP,,Cash,Lost,1,,
CA-2014-115259,Second Class,RC-19960,Consumer,Columbus,Ohio,East,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,2,0.2,1.652,06/22/2018,06/30/2018,Excellent,NEW20,,Cash,Delivered,4,0,Yes
CA-2014-124737,Standard Class,AP-10915,Consumer,Denver,Colorado,West,Office Supplies,Paper,Xerox 1976,15.552,3,0.2,5.4432,09/25/2020,09/27/2020,Good,EXTRA5,No,Credit Card,Delayed,5,0,No
CA-2017-117009,Standard Class,BK-11260,Consumer,Santa Ana,California,West,Office Supplies,Supplies,Fiskars Softgrip Scissors,21.96,2,0,6.1488,08/15/2019,08/24/2019,Average,NEW20,,Wallet,,5,,Yes
US-2017-132444,First Class,CD-12280,Consumer,Seattle,Washington,West,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,95.94,3,0,9.594,01/22/2020,01/23/2020,Good,NEW20,,,,,0,Yes
CA-2017-121125,Standard Class,MG-17890,Home Office,Tigard,Oregon,West,Technology,Phones,LG G3,156.792,1,0.2,17.6391,05/06/2020,05/07/2020,Excellent,NEW20,,Cash,Lost,5,0,No
CA-2016-119186,Same Day,MS-17710,Consumer,Fort Worth,Texas,Central,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,63.992,1,0.2,-7.1991,12/28/2020,01/04/2021,Bad,NEW20,Yes,Wallet,Lost,,0,No
CA-2016-143714,Standard Class,CC-12370,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Avery Legal 4-Ring Binder,6.294,1,0.7,-4.196,01/05/2020,01/06/2020,Excellent,EXTRA5,Yes,Credit Card,,5,,Yes
US-2017-112347,Standard Class,BS-11380,Corporate,Denver,Colorado,West,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,49.616,2,0.2,4.9616,11/02/2018,11/09/2018,,EXTRA5,,Cash,Lost,3,0,Yes
CA-2014-122931,Standard Class,SM-20950,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Art,Nontoxic Chalk,4.224,3,0.2,1.4784,05/16/2020,05/25/2020,Good,SAVE10,No,Credit Card,Delayed,,1,Yes
US-2017-112347,Standard Class,BS-11380,Corporate,Denver,Colorado,West,Office Supplies,Storage,Letter Size Cart,114.288,1,0.2,12.8574,05/07/2019,05/13/2019,Average,FREESHIP,Yes,,Lost,,,
US-2014-156216,Standard Class,EA-14035,Corporate,Charlotte,North Carolina,South,Office Supplies,Binders,GBC Instant Index System for Binding Systems,18.648,7,0.7,-12.432,04/17/2018,04/20/2018,Excellent,,No,UPI,,4,,Yes
CA-2016-117583,First Class,CB-12025,Consumer,East Orange,New Jersey,East,Office Supplies,Paper,Xerox 1945,204.95,5,0,100.4255,12/18/2019,12/22/2019,,,Yes,Wallet,Delayed,2,,Yes
US-2015-128090,Standard Class,JM-15865,Consumer,Phoenix,Arizona,West,Office Supplies,Labels,Avery 488,5.04,2,0.2,1.764,06/23/2020,06/30/2020,Good,NEW20,,,Delayed,4,,No
CA-2016-145303,First Class,TP-21415,Consumer,Dallas,Texas,Central,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",156.3728,2,0.32,-52.8908,04/18/2018,04/23/2018,,,,UPI,Lost,5,1,Yes
CA-2017-154088,Standard Class,LB-16735,Consumer,Tallahassee,Florida,South,Office Supplies,Paper,Xerox 1968,26.72,5,0.2,9.352,07/15/2019,07/18/2019,Bad,,No,,,,,No
CA-2016-160535,Standard Class,BP-11050,Corporate,Plainfield,New Jersey,East,Technology,Machines,Konica Minolta magicolor 1690MF Multifunction Printer,319.92,8,0,118.3704,04/21/2018,04/25/2018,Excellent,SAVE10,,,Delayed,3,,
CA-2014-155887,Standard Class,KT-16480,Consumer,Franklin,Massachusetts,East,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",700.056,3,0.3,-130.0104,09/27/2020,10/05/2020,Excellent,SAVE10,,Wallet,Delayed,3,1,No
CA-2016-117849,Second Class,JK-16120,Home Office,San Diego,California,West,Office Supplies,Paper,Xerox 1911,143.7,3,0,68.976,06/17/2018,06/24/2018,Bad,NEW20,No,UPI,Delivered,3,1,No
CA-2017-165099,First Class,DK-13375,Consumer,Abilene,Texas,Central,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum,1.392,2,0.8,-3.7584,06/05/2018,06/08/2018,Good,EXTRA5,No,Credit Card,Lost,1,,Yes
CA-2017-136672,Standard Class,MG-17890,Home Office,Clinton,Maryland,East,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,49.08,3,0,4.908,01/06/2018,01/12/2018,,NEW20,No,UPI,,5,0,No
CA-2015-142419,Second Class,SC-20380,Consumer,Seattle,Washington,West,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",98.352,3,0.2,34.4232,02/20/2019,02/22/2019,Good,FREESHIP,No,UPI,Delivered,,1,
CA-2017-161333,Standard Class,JL-15835,Consumer,Los Angeles,California,West,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",86.26,2,0,29.3284,09/23/2020,09/26/2020,,FREESHIP,,UPI,Delayed,2,0,No
CA-2014-110849,Standard Class,JL-15835,Consumer,Los Angeles,California,West,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",11.62,2,0,3.6022,03/13/2019,03/20/2019,,SAVE10,No,Cash,,,1,
CA-2015-111234,Standard Class,AB-10600,Corporate,Los Angeles,California,West,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,9.24,3,0,4.4352,03/10/2020,03/13/2020,Bad,SAVE10,No,UPI,Delayed,5,,No
CA-2017-117422,Standard Class,FC-14245,Home Office,Lakewood,Ohio,East,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,161.568,2,0.2,16.1568,05/26/2020,06/02/2020,Excellent,SAVE10,Yes,Cash,Delayed,5,,Yes
US-2016-115441,Second Class,SH-19975,Corporate,Milwaukee,Wisconsin,Central,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,124.25,7,0,48.4575,07/01/2020,07/05/2020,Excellent,NEW20,No,Wallet,Lost,,1,Yes
US-2014-138247,Standard Class,BF-11170,Home Office,Los Angeles,California,West,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,361.96,2,0,101.3488,12/30/2020,01/05/2021,Bad,NEW20,,Wallet,Delayed,5,1,Yes
CA-2015-162887,Second Class,SV-20785,Consumer,Burlington,Vermont,East,Furniture,Chairs,Safco Contoured Stacking Chairs,715.2,3,0,178.8,08/08/2018,08/12/2018,Bad,NEW20,No,,,3,0,No
CA-2016-122581,Standard Class,JK-15370,Consumer,New York City,New York,East,Furniture,Chairs,"Leather Task Chair, Black",573.174,7,0.1,63.686,08/01/2020,08/06/2020,Excellent,,,Wallet,Delivered,2,,No
CA-2017-141481,First Class,ZD-21925,Consumer,Los Angeles,California,West,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,3,0,16.5888,02/12/2020,02/13/2020,Good,EXTRA5,No,Wallet,Lost,,1,Yes
CA-2014-167927,Standard Class,XP-21865,Consumer,Westland,Michigan,Central,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,13.98,1,0,4.0542,01/07/2018,01/11/2018,Bad,NEW20,No,Wallet,Delivered,,1,
CA-2014-151162,Standard Class,EA-14035,Corporate,Columbus,Ohio,East,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17.472,3,0.2,5.6784,07/23/2018,07/25/2018,,FREESHIP,,,Delayed,,1,
CA-2017-101728,Standard Class,SC-20575,Consumer,Chicago,Illinois,Central,Office Supplies,Binders,Binder Posts,2.296,2,0.8,-3.9032,01/01/2020,01/09/2020,,FREESHIP,No,Credit Card,Delivered,1,0,
